127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /common/directives/notifications.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /libs/mdl/material.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:14:33:13 +0100] "GET /libs/angular-resource/angular-resource.js HTTP/1.1" 404 168 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
127.0.0.1 - - [25/Apr/2016:15:52:16 +0100] "GET / HTTP/1.1" 200 144 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:16 +0100] "GET /favicon.ico HTTP/1.1" 200 6774 "http://127.0.0.1/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:18 +0100] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /dash HTTP/1.1" 200 2740 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/mdl/material.css HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/font-awesome/css/font-awesome.css HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/angular/angular.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/angular-resource/angular-resource.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/angular-route/angular-route.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/angular-messages/angular-messages.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/angular-ui-router/release/angular-ui-router.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:52:28 +0100] "GET /libs/jquery/dist/jquery.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:53:28 +0100] "GET /css/global_style.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:53:28 +0100] "GET /css/navbar.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:53:28 +0100] "GET /css/gameboard.css HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:53:28 +0100] "GET /dash_module.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:53:28 +0100] "GET /dash.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:53:28 +0100] "GET /dash_routes.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /dash_ctrl.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /common/services/authtentication.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /common/controllers/navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /common/directives/left_navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /common/directives/top_navbar.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /common/directives/notifications.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:54:28 +0100] "GET /libs/mdl/material.js HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:28 +0100] "GET /common/directives/messages.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:28 +0100] "GET /common/directives/live_show.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:28 +0100] "GET /common/directives/compose_message.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:28 +0100] "GET /common/directives/footer.js HTTP/1.1" 504 537 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:32 +0100] "GET /dash HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:32 +0100] "GET /libs/mdl/material.css HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
127.0.0.1 - - [25/Apr/2016:15:55:32 +0100] "GET /libs/font-awesome/css/font-awesome.css HTTP/1.1" 404 570 "http://127.0.0.1/dash" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
